t,x_in,theta_in,v_in,omega_in,v_out,omega_out,a_out,alpha_out
27.150000000000002,0.7708363214031693,0.021628096880132897,1.3831782166445215,-0.6764902154500313,1.3831782166445215,-0.6764902154500313,-4.400957033433263,4.187772656289603
38.07,-0.3063233629554061,-0.3561855403683163,1.6583534717276414,-0.5064973315867713,1.6583534717276414,-0.5064973315867713,-1.2995545169497753,4.638750404476012
24.966,-0.46551959027207085,-0.10837786718550088,-1.9153817270873024,0.9789453432204955,-1.9153817270873024,0.9789453432204955,1.615674292077144,-0.5450881374127539
22.352,-0.48135215586423413,0.048374785285754604,0.5209542208907691,1.5529637709760948,0.5209542208907691,1.5529637709760948,3.4704344818940975,-3.9407462361188386
12.086,0.8369765985304226,0.12263362154154933,0.15943990686814646,-1.429268069917679,0.15943990686814646,-1.429268069917679,-3.5281651436524326,2.3016456453110066
4.426,0.6013191804865912,0.1980354167159455,-1.712587872037806,1.0480858705916956,-1.712587872037806,1.0480858705916956,-1.4435860528373705,-0.5146828451474352
21.554000000000002,-0.7731247669828503,-0.3681210298523805,0.4655219787794262,-1.3511283227643003,0.4655219787794262,-1.3511283227643003,0.6091667135388764,2.9619001384320955
25.652,-0.7859083732738879,-0.3710036318551704,0.7958470925593202,-1.2165165372374613,0.7958470925593202,-1.2165165372374613,0.7638565650157078,2.8447381685521322
24.224,0.4574911598253111,0.22321748938344074,-0.3023261116811238,-1.7412000061039954,-0.3023261116811238,-1.7412000061039954,0.04188703545657707,-2.21247210485003
7.74,0.7184551282528945,0.4549266515745753,0.8553022640280724,-0.9387879373870611,0.8553022640280724,-0.9387879373870611,-0.043087610934463116,-4.271773634388774
9.486,-0.5425271456476831,-0.5240353635054029,-0.532625840064901,-0.65247207663434,-0.532625840064901,-0.65247207663434,-0.9659896758581463,5.745069305976331
5.444,-0.4513426285953115,-0.5085963888284772,-0.8607163210515242,-0.4207683463493076,-0.8607163210515242,-0.4207683463493076,-1.2533315199158543,5.871692806903789
17.722,-0.6731745158408887,-0.5833273281909229,0.09005419979163186,-0.19340823484615483,0.09005419979163186,-0.19340823484615483,-0.377026817826643,5.718067677087136
38.944,0.4751224993353391,0.5098195444698227,0.9371715671028548,0.2008940727949352,0.9371715671028548,0.2008940727949352,1.0884055597858855,-5.737469562860636
12.066,0.8331148833768288,0.15162645625326068,0.22607669578891812,-1.4685372730084996,0.22607669578891812,-1.4685372730084996,-3.1366193798843294,1.6188695478271569
17.466,-0.7078284959761768,-0.35972818639642823,0.16032460237295973,-1.4528476919463864,0.16032460237295973,-1.4528476919463864,0.24171042193403325,3.2270753876560567
17.064,-0.5801415115488763,0.15481955508257964,-1.1614211057990536,-0.38661253295525566,-1.1614211057990536,-0.38661253295525566,4.882428857373563,-6.336751747389279
7.844,0.8056186920477314,0.33736343568855687,0.8017588400063911,-1.2851543325911856,0.8017588400063911,-1.2851543325911856,-1.1021920817158277,-2.2070507403408324
21.582,-0.7598926930753539,-0.4047010225404032,0.4782455167832336,-1.2591427442430798,0.4782455167832336,-1.2591427442430798,0.33288439343935405,3.5566341227904874
19.742,0.6750742889658622,0.5744906527465631,-0.2742893625003747,0.2998215567622986,-0.2742893625003747,0.2998215567622986,0.36552890611627903,-5.637675671769655
6.256,-0.8578119807702866,0.010843618727004147,1.0628275144887562,-0.39313918644032886,1.0628275144887562,-0.39313918644032886,5.254297588056106,-5.360362495281953
35.458,0.9919865086504547,0.01918193340312877,0.19504517764604096,-0.37680577265442866,0.19504517764604096,-0.37680577265442866,-5.758948381663433,5.569725694313121
36.326,0.005270798646181907,0.2921728040710585,-0.9038703498701408,-1.1989047267063027,-0.9038703498701408,-1.1989047267063027,2.8516644871032577,-5.5564216477746715
34.128,-0.2658257254632313,-0.43824521606571926,1.21971423500794,0.2904488349161054,1.21971423500794,0.2904488349161054,-1.87304105171524,5.858919309750348
9.606,-0.6123785675432885,-0.5607864743488002,-0.625072861484079,0.0412194384380844,-0.625072861484079,0.0412194384380844,-0.580715611666667,5.709243343644608
8.066,0.9250573617961603,0.05214524980790028,0.12428212358136137,-1.0278523392518424,0.12428212358136137,-1.0278523392518424,-4.971155639958989,4.453085463124813
14.878,0.27496956189863553,-0.1863965383277174,1.798910950928126,-0.4074282854695306,1.798910950928126,-0.4074282854695306,-3.351952971392309,5.111871792344733
24.984,-0.4997165650499033,-0.09087022603602016,-1.882739132718079,0.9640290518137304,-1.882739132718079,0.9640290518137304,2.010868533953723,-1.1123613754933752
33.072,-0.6196372135351353,-0.31382341894423993,-1.5126702381370336,0.9742916148151507,-1.5126702381370336,0.9742916148151507,0.4970110718686691,2.555585969556842
31.676000000000002,0.8557862088652721,0.19471238215024833,-1.077066429706261,1.1585000584061163,-1.077066429706261,1.1585000584061163,-2.904104716094267,0.9511453209562917
18.152,-0.6674636756773776,-0.1854774443005618,0.04069397693340002,1.685241467467362,0.04069397693340002,1.685241467467362,1.6469334705104415,0.19043330929684957
37.586,-0.9677647754032429,0.0009137663589807027,0.4243146343865224,-0.004945615935222469,0.4243146343865224,-0.004945615935222469,5.815547861960582,-5.824509480793929
19.574,0.7256332354264847,0.44855424660983567,-0.3198398664480328,1.1628066943936894,-0.3198398664480328,1.1628066943936894,0.05551161287564097,-4.304256664104893
18.522000000000002,-0.4070153325338931,0.19686768726346265,1.5226324916062024,-0.007457240220150485,1.5226324916062024,-0.007457240220150485,4.164530392996193,-6.002909737384818
25.972,-0.5319178265950334,-0.5343067366719432,0.710083207925855,0.34574830747782415,0.710083207925855,0.34574830747782415,-0.9280872871410738,5.7944210057616115
26.69,-0.02579562628372223,0.33474925181939497,1.4914953239268773,0.14927806880494887,1.4914953239268773,0.14927806880494887,2.893768034068453,-5.956045193543598
25.718,-0.7322112456439287,-0.4441464336968447,0.8242164494954687,-0.9853717282632631,0.8242164494954687,-0.9853717282632631,0.14333440936245043,4.08580448707575
25.296,-0.8994321606022067,0.02887368725330174,-0.4847207072173081,-0.45648205934918384,-0.4847207072173081,-0.45648205934918384,5.680967328075021,-5.961810926656443
